2029   2093.84     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2093.84     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   147.96     6.98     0.00    32.48     0.00    21.31     0.00     0.00     0.00    83.19     0.00     0.00     0.00     0.00     0.00     0.00     0.00    47.42     0.00     0.00     0.00     0.00    47.85     0.00    60.28     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00   152.64     5.75     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.12     8.91     8.32     8.32     0.00     8.31     0.31     0.00     6.29     2.10     8.39     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    95.07     0.00    21.16    29.62     0.00     0.00     0.00     0.00     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   212.45   113.34     0.00   425.74    59.07   464.39    21.84     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    38.80    17.63   103.59     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2030   2183.46     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2183.46     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   147.96     6.98     0.00    32.48     0.00    21.31     0.00     0.00     0.00   109.25     0.00     0.00    15.11     0.00     0.00     0.00     0.00    47.42     0.00     0.00     0.00     0.00    47.85     0.00    60.28     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00   152.64     5.75     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.12     8.91     8.32     8.32     0.00     8.31     0.31     8.39     6.29     2.10     8.39     0.00     0.00     0.00     0.00    14.02     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    95.07     0.00    21.16    29.62     0.00     0.00     0.00     0.00     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   212.45   193.22     0.00   457.08    81.48   464.39    42.61     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    43.40    19.36   128.61     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2031   2305.31     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2305.31     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    94.96     6.98     0.00    32.48     0.00     0.00     0.00     0.00     0.00   141.47     0.00     0.00    33.80     0.00     0.00     0.00     0.00    47.42     0.00     0.00     0.00     0.00    47.85     0.00    58.33     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   164.04     0.00     0.00     0.00   152.64     5.75     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.09     8.87     8.32     8.32     0.00     6.90     0.31     8.35     4.16     2.09     8.39     0.00     0.00     0.00     0.00    54.73     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   190.43     0.00    21.16    29.62     0.00     0.00     0.00     0.00     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   212.45   244.75     0.00   442.33   118.53   457.80    56.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    19.41   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2032   2418.43     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2418.43     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    94.96     6.98     0.00    32.48     0.00     0.00     0.00     0.00     0.00   141.47     0.00     0.00    33.80     0.00     0.00     0.00     0.00    47.42     0.00     0.00     0.00     0.00    47.85     0.00    60.28     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00   152.64     5.75     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.09     8.87     8.32     8.32     0.00     4.64     0.31     8.35     6.26     2.09     8.39     0.00     0.00     0.00     0.00    76.57     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   236.99     0.00    21.16    29.62     0.00    42.32     0.00     0.00     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   212.45   283.40     0.00   428.23   140.22   464.39    66.06     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    38.80    24.53    99.19     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2033   2526.43     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2526.43     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    94.96     6.98     0.00    32.48     0.00     0.00     0.00     0.00     0.00   254.50     0.00     0.00    98.74     0.00     0.00     0.00     0.00    48.02     0.00     0.00     0.00     0.00    47.85     0.00    42.35     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   144.60     0.00     0.00     0.00   152.64     5.75     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     5.50     5.92     8.32     8.32     0.00     7.86     0.31     8.35     4.47     0.69     8.39     0.00     0.00     0.00     0.00   151.09     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   236.99     0.00    21.16    29.62     0.00    42.32     0.00     0.00     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   309.17     0.00   522.47   209.23   422.38    72.76     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    43.40    80.35   133.02     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2034   2631.64     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2631.64     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    23.37     6.98     0.00     1.48     0.00     0.00     0.00     0.00     0.00   321.06     0.00     0.00   137.96     0.00     0.00     0.00     0.00    47.42     0.00     0.00     0.00     0.00    47.85     0.00    60.28     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00   152.64     5.75     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.09     8.87     8.32     8.32     0.00     8.28     0.31     8.35     6.26     2.09     8.39     0.00     0.00     0.00     0.00   126.23     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   236.99     0.00    21.16    29.62     0.00    42.32     0.00   118.50     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   455.17   193.52   464.39    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2035   2735.57     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2735.57     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    19.95     6.98     0.00     0.00     0.00     0.00     0.00     0.00     0.00   370.49     0.00     0.00   165.28     0.00     0.00     0.00     0.00    48.75     0.00     0.00     0.00     0.00    47.85     0.00    45.27     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00    93.19     0.00     0.00     0.00   152.64     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     5.50     2.94     8.32     8.32     0.00     2.77     0.31     8.35     5.19     1.39     8.39     0.00     0.00     0.00     0.00   264.27     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    50.78   236.99     0.00    21.16    29.62     0.00    42.32     0.00   118.50     0.00     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   455.17   315.75   368.14    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2036   2839.18     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2839.18     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    19.95     6.98     0.00     0.00     0.00     0.00     0.00     0.00     0.00   300.14     0.00     0.00   125.10     0.00     0.00     0.00     0.00    48.14     0.00     0.00     0.00     0.00    45.01     0.00    60.28     0.00    22.51     4.95     0.00     0.00     0.00     0.00     0.00     0.00     0.00   146.55     0.00     0.00     0.00   143.30     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     5.35     8.87     8.32     8.32     0.00     5.56     0.31     8.35     4.16     2.09     8.38     0.00     0.00     0.00     0.00   227.49     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    50.78   236.99     0.00    21.16    29.62     0.00    42.32     0.00   118.50   118.50     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   455.17   287.19   422.60    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2037   2943.07     0.00     0.00     0.00     0.00     0.00     0.00     0.00  2943.07     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    19.95     6.98     0.00     0.00     0.00     0.00     0.00     0.00     0.00   288.57     0.00     0.00   117.92     0.00     0.00     0.00     0.00    48.60     0.00     0.00     0.00     0.00    47.85     0.00    60.28     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   151.62     0.00     0.00     0.00   152.64     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     5.35     8.87     8.32     8.32     0.00     8.28     0.31     8.35     6.26     1.39     8.39     0.00     0.00     0.00     0.00   230.33     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    84.64    50.78   236.99     0.00    21.16    29.62     0.00    42.32     0.00   118.50   118.50     0.00     0.00    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   455.17   294.18   441.59    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2038   3047.60     0.00     0.00     0.00     0.00     0.00     0.00     0.00  3047.60     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     5.98     2.09     0.00     0.00     0.00     0.00     0.00     0.00     0.00   197.34     0.00     0.00    62.26     0.00     0.00     0.00     0.00    51.30     0.00     0.00     0.00     0.00    47.85     6.93    65.47     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.12     8.91     8.32     8.32     0.00     8.31     0.31     8.39     6.29     2.10     8.39     0.00     0.00    64.02     0.00   312.30     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    84.64    50.78   236.99     0.00    21.16    29.62     0.00    42.32    44.89   118.50   118.50     0.00    91.35    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   455.17   443.78   318.12    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2039   3153.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00  3153.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     9.91     3.47     0.00     0.00     0.00     0.00     0.00     0.00     0.00   199.30     0.00     0.00    63.40     0.00     0.00     0.00     0.00    51.30     0.00     0.00     0.00     0.00    47.85     6.93    65.47     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.12     8.91     8.32     8.32     0.00     8.31     0.31     8.39     6.29     2.10     8.39     0.00     0.00    64.02     0.00   338.65     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    84.64    50.78   236.99    78.03    21.16    29.62     0.00    42.32    44.89   118.50   118.50     0.00    91.35    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   453.68   470.13   318.12    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.05   114.82     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2040   3259.44     0.00     0.00     0.00     0.00     0.00     0.00     0.00  3259.44     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.02     2.81     0.00     0.00     0.00     0.00     0.00     0.00     0.00   198.58     0.00     0.00    62.98     0.00     0.00     0.00     0.00    51.30     0.00     0.00     0.00    19.74    47.85     6.99    65.47     0.00    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   168.67     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.09     8.87     8.32     8.32     0.00     8.28     0.31     8.35     6.26     2.09     8.39     0.00     0.00    84.07     0.00   325.57     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    84.64    50.78   236.99    78.03    21.16    29.62     0.00    42.32    44.89   118.50   118.50     0.00   169.28    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   456.66   476.94   337.92    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.46   117.39     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
2041   3259.44     0.00     0.00     0.00     0.00     0.00     0.00     0.00  3259.44     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.02     2.81     0.00     0.00     0.00     0.00     0.00     0.00     0.00   201.14     0.00     0.00    64.47     0.00     0.00     0.00     0.00    51.30     0.00     0.00     0.00    19.74     0.00    24.67    60.83    20.08    23.93     5.26     0.00     0.00     0.00     0.00     0.00     0.00     0.00   164.34     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     8.09     8.87     0.00     0.00     0.00     8.28     0.31     8.35     6.26     2.09     8.39     0.00     0.00   108.94     0.00   336.42     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    84.64    50.78   236.99    78.03    21.16    29.62     0.00    42.32    44.89   118.50   118.50     0.00   169.28    16.93    16.93    53.32    29.62    70.51    29.62     0.00     0.00    21.50    37.75     0.00     0.00     0.00   370.72     1.78     0.00   126.96   386.47     0.00   455.17   496.01   318.85    92.85     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.69     0.94     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     4.60     0.30     1.25     3.65     0.00     0.00     6.58     7.95    50.19    23.86   154.87     0.00    12.45     0.00     0.00     0.00     0.00     0.00    41.10    32.26   116.10     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00


Table 3:            KEa, Reference
                    
MESSAGE Int_V2      KEaCumulNewCapacity
Apr 16, 2024 14:50

      KEEL00T00 KEEL00i00 KEEL00TDI KEEL00TDR KEEL00TDU KEEL00TDC KEEL00TUI KEEL00TUR KEEL00TUS KEEL00TUU KEEL00TUC KEDS00I00 KEDSRC00 KEDSRC01_Tsavo_Extended KEDSSC00 KEDSRI00 KEDSRU00 KEDSRB00 KEDSRR00 KEHF00I00 KEHFRC00 KEHFRC03 KEHFRC10 KEHFRC02 KEHFRC01 KECO00X00 KECOSC00 KECOSC11 KENG00I00 KENGSC00 KENGSC12_Dongo_Kundu KENGCC00 KENGCC12_LNG_Backup2 KENGCC12_LNG_Backup26 KENGCC12_LNG_Backup35 KENGCC12_LNG_Backup4 KENGCC12_LNG2 KENUPW00 KENUPW20 KEWDLC00 KEWDLCZ001_Bahari2 KEWDLCZH08_Kipeto KEWDLCZ001_Bahari KEWDLCZ004_Marsabit KEWDLCZ008_Aperture KEWDLCZ008_Chania KEWDLCZ008_Ngong1 KEWDOC00 KEWDLCZ010 KEWDLCZ009 KEWDLCZ008 KEWDLCZ007 KEWDLCZ006 KEWDLCZ005 KEWDLCZ004 KEWDLCZ003 KEWDLCZ002 KEWDLCZ001 KEWDLCZDP09 KEWDLCZH08 KESOTN00 KESOTNZ002 KESOTNZ001 KESOTS00 KESOTSZ002 KESOTSZ001 KESOTG00 KESOPC00 KESOPCZ008_Kopere KESOPCZ001_SevenForks KESOPCZ003_Eldosol KESOPCZ003_Selenkei KESOPCZ003_Alten KESOPCZ009_Kenergy KESOPCZ009_MarcoBorero KESOPCZ001_Greenmillenia KESOPCZ001_Makindu KESOPCZ001_HannanArya KESOPCZ001_Malindi KESOPCZ010 KESOPCZ009 KESOPCZ008 KESOPCZ007 KESOPCZ006 KESOPCZ005 KESOPCZ004 KESOPCZ003 KESOPCZ002 KESOPCZ001 KEGOCV00 KEGOCV17_Baringo_Silali_I KEGOCV18_Menengai_IV_V KEGOCV18_Menengai_III KEGOCV18_Menengai_1_Stage2 KEGOCV16_Olkaria_6_7 KEGOCV12_Suswa KEGOCV12_Eburru KEGOCV16_Menengai_1_Orpower22 KEGOCV12_Olsuswa KEGOCV18_Wellheadleasing KEGOCV13_Marine_Power_Akiira KEGOCV16_Olkaria8 KEGOCV16_Olkaria9 KEGOCV20_AGIL_Longonot KEGOCV17_Baringo_Silali KEGOCV16_Olkaria_1V_Uprating KEGOCV16_Olkaria_1_Uprating KEGOCV16_Olkaria_1_Unit1_3 KEGOCV18_Menengai_1_Quantum KEGOCV16_Olkaria_1_Unit6 KEGOCV18_Menengai_1_Sosian KEGOCV20 KEGOCV16 KEGOCV15 KEGOCV14 KEGOCV13 KEGOCV12 KEGOCV11 KEGOCV10 KEGOCV03 KEGOCV02 KEGOCV01 KEBM00X00 KEBW00X00 KEHY00X00 KESO00X00 KEWD00X00 KEBMST00 KEBMST10_BiogasH KEBMST10_WestKenya KEBMST10_VRHoldings KEBMST10_Cummins_Cogen KEBMST10_Viability KEBMST10_Tana_Biogas KEBMST10_MunicipalWtE_Biogas KEBMST10_Roadtech KEBMST10_ThikaWayBiogas KEBMST10_Kwale KEBMST10_REA_Vipingo KEBWST00 KEBMST10 KEBMST01 KEHYDM00 KEHYRO_Lower_Grand KEHYDM_Kamburu_Masinga KEHYDM_Turkwell KEHYDM_Kiambere KEHYRO00 KEHYRO_High_Grand2 KEHYRO_High_Grand KEHYRO_Small_Chevron KEHYRO_Small_KDTA2 KEHYRO_Small_Rareh KEHYRO_Small_Kirogori KEHYRO_Small_GemGen KEHYRO_Small_Kaptis KEHYRO_Small_Nithi KEHYRO_Small_Tindinyo KEHYRO_Small_Gatiki KEHYRO_Small_KTDA_Gogo KEHYRO_Small_MtKenya_CBO KEHYRO_Small_KTDA KEHYRO_Small_KTDA_Kleen KEHYRO_Karura KEHYRO_Kindaruma_Opt KEHYRO_Tana KEHYRO_Sangoro KEHYRO_Kindaruma KEHYRO_Sondu_Miriu KEHYRO_Gitaru KEHYMI00 KEHYRO_Existing_Small KESOPU00 KESOPB00 KESOPR00 KESOPS00 KEELBS00 KERIDM_Kamburu_Masinga KERIDM_Turkwell KERIDM_Kiambere KEELST04 KEELPT04 KEELDT04_01 KEELDT04_02 KEELDT04_03 KEEXDT00

2019   1827.54     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   175.84    81.52   335.34     0.00     0.00     0.00     0.00     0.00     0.00
2020   1827.54     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   175.84    81.52   335.34     0.00     0.00     0.00     0.00     0.00     0.00
